abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
4033062	173.1183095	C9H18O3	O3	CHO	9	18	3	0	0	0	0	174.1255859	173.118318	-0.04891628	0.04891628	173	172.925004	0.07499598	1	0.333333333	2	-2	13.3942765	12	0.895905053	20	0.9	2.14492E-05	1.2390565	1
8661046	174.0560642	C10H9NO2	NO2	CHNO	10	9	2	1	0	0	0	175.0633406	174.0560521	0.069148124	0.069148124	174	173.8617116	0.138288364	7	0.2	0.9	5	13.46640989	13	0.965364942	22	0.409090909	4.60624E-05	2.660887769	3
4258346	175.0247779	C6H8O6	O6	CHO	6	8	6	0	0	0	0	176.0320544	175.0248115	-0.191061429	0.191061429	175	174.8293437	0.170656327	3	1	1.333333333	-3	13.54092985	12	0.886202066	14	0.571428571	2.26473E-05	1.308269323	1
11345473	175.0400529	C10H8O3	O3	CHO	10	8	3	0	0	0	0	176.0473294	175.0400677	-0.083901201	0.083901201	175	174.8446016	0.155398387	7	0.3	0.8	4	13.54210339	13	0.95996904	22	0.363636364	6.03391E-05	3.485610207	3
5399122	175.0513069	C9H8N2O2	N2O2	CHNO	9	8	2	2	0	0	0	176.0585833	175.0513011	0.033134243	0.033134243	175	174.855843	0.144156957	7	0.222222222	0.888888889	5	13.5429675	13	0.95990779	20	0.4	2.87144E-05	1.658743955	2
3827297	175.0611899	C7H12O5	O5	CHO	7	12	5	0	0	0	0	176.0684663	175.061197	-0.040603942	0.040603942	175	174.865715	0.134284995	2	0.714285714	1.714285714	-3	13.54372873	12	0.886018927	16	0.75	2.03549E-05	1.175840398	1
17596024	175.0764519	C11H12O2	O2	CHO	11	12	2	0	0	0	0	176.0837283	175.0764532	-0.007307413	0.007307413	175	174.88096	0.119040042	6	0.181818182	1.090909091	4	13.54490228	13	0.959770675	24	0.5	9.35816E-05	5.405934231	5
6170265	175.0975789	C8H16O4	O4	CHO	8	16	4	0	0	0	0	176.1048554	175.0975825	-0.020609823	0.020609823	175	174.9020634	0.097936603	1	0.5	2	-3	13.54652762	12	0.885835864	18	0.888888889	3.28156E-05	1.895658177	2
14573232	175.1128529	C12H16O	O	CHO	12	16	1	0	0	0	0	176.1201294	175.1128387	0.080820832	0.080820832	175	174.9173203	0.082679661	5	0.083333333	1.333333333	4	13.54770116	13	0.959572391	26	0.615384615	7.75054E-05	4.477257687	4
3820556	176.0352777	C9H7NO3	NO3	CHNO	9	7	3	1	0	0	0	177.0425542	176.0353166	-0.219868467	0.219868467	176	175.8387152	0.161284844	7	0.333333333	0.777777778	4	13.61866101	13	0.954572553	20	0.35	2.0319E-05	1.173769396	1
7464001	176.0717077	C10H11NO2	NO2	CHNO	10	11	2	1	0	0	0	177.0789842	176.0717022	0.031403556	0.031403556	176	175.8751045	0.12489553	6	0.2	1.1	4	13.62145989	13	0.954376411	22	0.5	3.96961E-05	2.293125907	2
6859128	177.0193685	C9H6O4	O4	CHO	9	6	4	0	0	0	0	178.026645	177.0193322	0.203803846	0.203803846	177	176.8217071	0.178292897	7	0.444444444	0.666666667	3	13.69435451	13	0.949296295	20	0.3	3.64792E-05	2.107293946	2
4051336	177.0305665	C8H6N2O3	N2O3	CHNO	8	6	3	2	0	0	0	178.037843	177.0305656	0.0049857	0.0049857	177	176.8328926	0.167107403	7	0.375	0.75	4	13.69521862	13	0.949236398	18	0.333333333	2.15464E-05	1.244670726	1
18024874	177.0557255	C10H10O3	O3	CHO	10	10	3	0	0	0	0	178.063002	177.0557177	0.043633518	0.043633518	177	176.8580235	0.141976502	6	0.3	1	3	13.6971534	13	0.949102315	22	0.454545455	9.58624E-05	5.537687568	6
5036463	177.0590975	C7H14O3S	O3S	CHOS	7	14	3	0	1	0	0	178.066374	177.0590886	0.050044266	0.050044266	177	176.8613917	0.138608268	1	0.428571429	2	-2	13.6974127	11	0.803071372	16	0.875	2.67856E-05	1.547326131	2
30816732	177.0921125	C11H14O2	O2	CHO	11	14	2	0	0	0	0	178.0993889	177.0921032	0.05197384	0.05197384	177	176.8943699	0.105630139	5	0.181818182	1.272727273	3	13.69995228	13	0.948908414	24	0.583333333	0.000163894	9.467663058	9
12257806	177.1284965	C12H18O	O	CHO	12	18	1	0	0	0	0	178.1357729	177.1284887	0.043469673	0.043469673	177	176.9307132	0.069286774	4	0.083333333	1.5	3	13.70275117	13	0.948714593	26	0.692307692	6.51911E-05	3.765901493	4
10112728	178.0509873	C9H9NO3	NO3	CHNO	9	9	3	1	0	0	0	179.0582637	178.0509667	0.114952747	0.114952747	178	177.852174	0.147826031	6	0.333333333	1	3	13.77371101	13	0.943826975	20	0.45	5.37829E-05	3.106880421	3
7401223	178.0873453	C10H13NO2	NO2	CHNO	10	13	2	1	0	0	0	179.0946217	178.0873522	-0.038693293	0.038693293	178	177.8884914	0.111508636	5	0.2	1.3	3	13.7765099	13	0.943635224	22	0.590909091	3.93622E-05	2.273838952	2
3668890	179.0172211	C9H8O2S	O2S	CHOS	9	8	2	0	1	0	0	180.0244975	179.0172238	-0.014941239	0.014941239	179	178.8173289	0.18267114	6	0.222222222	0.888888889	4	13.84803848	12	0.866548719	20	0.4	1.95124E-05	1.127173846	1
15459247	179.0349971	C9H8O4	O4	CHO	9	8	4	0	0	0	0	180.0422735	179.0349823	0.082157629	0.082157629	179	178.835085	0.164914993	6	0.444444444	0.888888889	2	13.84940452	13	0.938668517	20	0.4	8.22175E-05	4.749463432	5
4932541	179.0462201	C8H8N2O3	N2O3	CHNO	8	8	3	2	0	0	0	180.0534965	179.0462157	0.024420351	0.024420351	179	178.8462955	0.153704527	6	0.375	1	3	13.85026863	13	0.938609954	18	0.444444444	2.62329E-05	1.515398719	2
33473500	179.0713761	C10H12O3	O3	CHO	10	12	3	0	0	0	0	180.0786525	179.0713678	0.045973478	0.045973478	179	178.8714234	0.128576622	5	0.3	1.2	2	13.8522034	13	0.938478856	22	0.545454545	0.000178023	10.28388797	10
4994026	179.0826361	C9H12N2O2	N2O2	CHNO	9	12	2	2	0	0	0	180.0899125	179.0826012	0.193703006	0.193703006	179	178.8826708	0.117329197	5	0.222222222	1.333333333	3	13.85306751	13	0.938420317	20	0.6	2.65599E-05	1.534288434	2
6257717	179.1441321	C12H20O	O	CHO	12	20	1	0	0	0	0	180.1514085	179.1441388	-0.037452753	0.037452753	179	178.9440981	0.055901877	3	0.083333333	1.666666667	2	13.85780117	13	0.938099763	26	0.769230769	3.32807E-05	1.922525596	2
4001851	180.0125119	C8H7NO2S	NO2S	CHNOS	8	7	2	1	1	0	0	181.0197883	180.0124728	0.216130674	0.216130674	180	179.8115083	0.188491702	6	0.25	0.875	4	13.92459609	12	0.861784422	18	0.388888889	2.12832E-05	1.229467709	1
4100176	180.0302129	C8H7NO4	NO4	CHNO	8	7	4	1	0	0	0	181.0374893	180.0302313	-0.101605584	0.101605584	180	179.8291895	0.170810471	6	0.5	0.875	2	13.92596213	13	0.933508211	18	0.388888889	2.18061E-05	1.259675583	1
14256250	180.0666129	C9H11NO3	NO3	CHNO	9	11	3	1	0	0	0	181.0738893	180.0666168	-0.021579194	0.021579194	180	179.8655489	0.134451123	5	0.333333333	1.222222222	2	13.92876102	13	0.933320629	20	0.55	7.58195E-05	4.379872969	4
5273764	180.1030179	C10H15NO2	NO2	CHNO	10	15	2	1	0	0	0	181.1102943	180.1030023	0.086022507	0.086022507	180	179.9019132	0.098086781	4	0.2	1.5	2	13.9315599	13	0.933133123	22	0.681818182	2.80477E-05	1.620230873	2
4541602	181.0142917	C8H6O5	O5	CHO	8	6	5	0	0	0	0	182.0215681	181.0142469	0.246202541	0.246202541	181	180.8121695	0.18783051	6	0.625	0.75	1	14.00165564	13	0.928461629	18	0.333333333	2.41538E-05	1.395292579	1
27118794	181.0506287	C9H10O4	O4	CHO	9	10	4	0	0	0	0	182.0579051	181.0506324	-0.020316738	0.020316738	181	180.8484659	0.151534092	5	0.444444444	1.111111111	1	14.00445452	13	0.928276069	20	0.5	0.000144227	8.331564948	8
