abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
66221620	183.0121396	C8H8O3S	O3S	CHOS	8	8	3	0	1	0	0	184.0194161	183.0121384	0.006618241	0.006618241	183	182.8077866	0.192213372	5	0.375	1	2	14.1553396	12	0.847736638	18	0.444444444	0.000350693	20.33238429	20
6292038	183.0299116	C8H8O5	O5	CHO	8	8	5	0	0	0	0	184.0371881	183.0298969	0.079894919	0.079894919	183	182.8255388	0.174461216	5	0.625	1	0	14.15670564	13	0.918292739	18	0.444444444	3.3321E-05	1.931878661	2
23549548	183.0662906	C9H12O4	O4	CHO	9	12	4	0	0	0	0	184.0735671	183.0662824	0.044542274	0.044542274	183	182.8618772	0.138122837	4	0.444444444	1.333333333	0	14.15950453	13	0.918111222	20	0.6	0.000124712	7.230545851	7
4049458	184.0251066	C7H7NO5	NO5	CHNO	7	7	5	1	0	0	0	185.0323831	184.0251459	-0.21213687	0.21213687	184	183.8196226	0.18037744	5	0.714285714	1	0	14.23326326	13	0.913353443	16	0.4375	2.14449E-05	1.243327122	1
12200534	184.0615266	C8H11NO4	NO4	CHNO	8	11	4	1	0	0	0	185.0688031	184.0615314	-0.025702714	0.025702714	184	183.8560019	0.143998106	4	0.5	1.375	0	14.23606214	13	0.913173873	18	0.611111111	6.46109E-05	3.745996335	4
5755514	184.0978536	C9H15NO3	NO3	CHNO	9	15	3	1	0	0	0	185.1051301	184.0979169	-0.341759045	0.341759045	184	183.8922883	0.107711669	3	0.333333333	1.666666667	0	14.23886103	13	0.912994373	20	0.75	3.04797E-05	1.767146778	2
10057168	184.9914137	C7H6O4S	O4S	CHOS	7	6	4	0	1	0	0	185.9986901	184.991403	0.057519285	0.057519285	185	184.7848506	0.215149408	5	0.571428571	0.857142857	1	14.30759072	12	0.838715632	16	0.375	5.32602E-05	3.08790701	3
18734578	185.0277937	C8H10O3S	O3S	CHOS	8	10	3	0	1	0	0	186.0350701	185.0277885	0.027919095	0.027919095	185	184.82119	0.17881003	4	0.375	1.25	1	14.31038961	12	0.838551593	18	0.555555556	9.92136E-05	5.752179414	6
13454850	185.0455587	C8H10O5	O5	CHO	8	10	5	0	0	0	0	186.0528351	185.045547	0.062776157	0.062776157	185	184.8389351	0.161064866	4	0.625	1.25	-1	14.31175565	13	0.908344184	18	0.555555556	7.12535E-05	4.131115801	4
7040528	185.0607997	C12H10O2	O2	CHO	12	10	2	0	0	0	0	186.0680761	185.0608031	-0.018558351	0.018558351	185	184.8541591	0.145840884	8	0.166666667	0.833333333	6	14.3129292	14	0.978136607	26	0.384615385	3.72849E-05	2.161691618	2
20733476	185.0819237	C9H14O4	O4	CHO	9	14	4	0	0	0	0	186.0892001	185.0819325	-0.047422952	0.047422952	185	184.8752595	0.124740471	3	0.444444444	1.555555556	-1	14.31455453	13	0.908166578	20	0.7	0.000109799	6.365911943	6
6155826	185.0971927	C13H14O	O	CHO	13	14	1	0	0	0	0	186.1044691	185.0971886	0.02172061	0.02172061	185	184.8905115	0.10948852	7	0.076923077	1.076923077	6	14.31572808	14	0.97794537	28	0.5	3.25997E-05	1.890056749	2
4151652	185.9992547	C5H7N3OP2	N3OP2	CHNOP	5	7	1	3	0	2	0	187.0065311	185.9991584	0.514854932	0.514854932	186	185.7915662	0.208433753	5	0.2	1.4	4	14.38511037	11	0.764679569	12	0.583333333	2.19861E-05	1.274704302	1
4399497	186.0407527	C7H9NO5	NO5	CHNO	7	9	5	1	0	0	0	187.0480291	186.040796	-0.231363811	0.231363811	186	185.8330179	0.166982089	4	0.714285714	1.285714286	-1	14.38831326	13	0.903511048	16	0.5625	2.32986E-05	1.350801501	1
