abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
3559190	166.0145835	C7H5NO4	NO4	CHNO	7	5	4	1	0	0	0	167.02186	166.0145812	0.013774874	0.013774874	166	165.8292101	0.170789862	6	0.571428571	0.714285714	2	12.8478352	12	0.934009489	16	0.3125	1.62963E-05	1.110396677	1
13916014	166.0509685	C8H9NO3	NO3	CHNO	8	9	3	1	0	0	0	167.058245	166.0509667	0.010707173	0.010707173	166	165.8655545	0.134445497	5	0.375	1.125	2	12.85063409	12	0.933806061	18	0.5	6.37167E-05	4.341520317	4
8286149	166.0873485	C9H13NO2	NO2	CHNO	9	13	2	1	0	0	0	167.0946249	166.0873522	-0.022282351	0.022282351	166	165.9018939	0.098106126	4	0.222222222	1.444444444	2	12.85343297	12	0.933602721	20	0.65	3.79395E-05	2.585114116	3
19210374	167.0349863	C8H8O4	O4	CHO	8	8	4	0	0	0	0	168.0422628	167.0349823	0.023952108	0.023952108	167	166.8484736	0.151526441	5	0.5	1	1	12.9263276	12	0.928337914	18	0.444444444	8.79578E-05	5.993255613	6
5365920	167.0462283	C7H8N2O3	N2O3	CHNO	7	8	3	2	0	0	0	168.0535048	167.0462157	0.075157025	0.075157025	167	166.859703	0.140296996	5	0.428571429	1.142857143	2	12.9271917	12	0.92827586	16	0.5	2.45687E-05	1.674060597	2
34431196	167.0713663	C9H12O3	O3	CHO	9	12	3	0	0	0	0	168.0786428	167.0713678	-0.008847146	0.008847146	167	166.8848129	0.11518707	4	0.333333333	1.333333333	1	12.92912648	12	0.928136949	20	0.6	0.000157649	10.74185014	11
5507317	167.0826123	C8H12N2O2	N2O2	CHNO	8	12	2	2	0	0	0	168.0898888	167.0826012	0.066145668	0.066145668	167	166.8960464	0.103953629	4	0.25	1.5	2	12.92999059	12	0.928074922	18	0.666666667	2.52161E-05	1.718173656	2
17891630	167.1077563	C10H16O2	O2	CHO	10	16	2	0	0	0	0	168.1150328	167.1077533	0.017850868	0.017850868	167	166.9211623	0.07883771	3	0.2	1.6	1	12.93192537	12	0.92793607	22	0.727272727	8.19197E-05	5.581833645	6
10131824	168.0302251	C7H7NO4	NO4	CHNO	7	7	4	1	0	0	0	169.0375016	168.0302313	-0.036283959	0.036283959	168	167.8426011	0.157398916	5	0.571428571	1	1	13.00288521	12	0.922872102	16	0.4375	4.63902E-05	3.160928104	3
14252482	168.0666291	C8H11NO3	NO3	CHNO	8	11	3	1	0	0	0	169.0739056	168.0666168	0.073072561	0.073072561	168	167.8789644	0.121035572	4	0.375	1.375	1	13.00568409	12	0.922673495	18	0.611111111	6.52573E-05	4.446491658	4
3756564	168.1030131	C9H15NO2	NO2	CHNO	9	15	2	1	0	0	0	169.1102896	168.1030023	0.064116027	0.064116027	168	167.9153078	0.084692205	3	0.222222222	1.666666667	1	13.00848298	12	0.922474974	20	0.75	1.72E-05	1.171973449	1
7119349	169.014242	C7H6O5	O5	CHO	7	6	5	0	0	0	0	170.0215184	169.0142469	-0.028802852	0.028802852	169	168.8255191	0.174480859	5	0.714285714	0.857142857	0	13.07857872	12	0.917530892	16	0.375	3.25971E-05	2.221095662	2
