abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
5596797	180.0124817	C8H7NO2S	NO2S	CHNOS	8	7	2	1	1	0	0	181.0197581	180.0124728	0.049316367	0.049316367	180	179.8114781	0.188521865	6	0.25	0.875	4	13.92459609	12	0.861784422	18	0.388888889	1.66338E-05	1.535804027	2
9930373	180.0302417	C8H7NO4	NO4	CHNO	8	7	4	1	0	0	0	181.0375181	180.0302313	0.057504295	0.057504295	180	179.8292183	0.170781698	6	0.5	0.875	2	13.92596213	13	0.933508211	18	0.388888889	2.95134E-05	2.724970522	3
14272150	180.0666127	C9H11NO3	NO3	CHNO	9	11	3	1	0	0	0	181.0738891	180.0666168	-0.022639237	0.022639237	180	179.8655487	0.134451315	5	0.333333333	1.222222222	2	13.92876102	13	0.933320629	20	0.55	4.24172E-05	3.916387434	4
5801639	180.1030077	C10H15NO2	NO2	CHNO	10	15	2	1	0	0	0	181.1102841	180.1030023	0.029765359	0.029765359	180	179.901903	0.098096958	4	0.2	1.5	2	13.9315599	13	0.933133123	22	0.681818182	1.72426E-05	1.592014243	2
5724236	180.9964786	C8H6O3S	O3S	CHOS	8	6	3	0	1	0	0	182.003755	180.9964883	-0.053722893	0.053722893	181	180.7943763	0.205623727	6	0.375	0.75	3	14.0002896	12	0.857125127	18	0.333333333	1.70126E-05	1.570774266	2
7637077	181.0142576	C8H6O5	O5	CHO	8	6	5	0	0	0	0	182.021534	181.0142469	0.058814071	0.058814071	181	180.8121354	0.187864581	6	0.625	0.75	1	14.00165564	13	0.928461629	18	0.333333333	2.26976E-05	2.095672509	2
4032602	181.0254706	C7H6N2O4	N2O4	CHNO	7	6	4	2	0	0	0	182.032747	181.0254802	-0.053223736	0.053223736	181	180.8233359	0.176664103	6	0.571428571	0.857142857	2	14.00251975	13	0.928404333	16	0.375	1.1985E-05	1.106576921	1
23390310	181.0506466	C9H10O4	O4	CHO	9	10	4	0	0	0	0	182.057923	181.0506324	0.077973072	0.077973072	181	180.8484838	0.151516218	5	0.444444444	1.111111111	1	14.00445452	13	0.928276069	20	0.5	6.95167E-05	6.418480479	6
4913259	181.0618666	C8H10N2O3	N2O3	CHNO	8	10	3	2	0	0	0	182.069143	181.0618657	0.004403406	0.004403406	181	180.8596913	0.140308747	5	0.375	1.25	2	14.00531863	13	0.928218796	18	0.555555556	1.46023E-05	1.348235957	1
32499830	181.0870265	C10H14O3	O3	CHO	10	14	3	0	0	0	0	182.094303	181.0870179	0.047699487	0.047699487	181	180.8848232	0.115176844	4	0.3	1.4	1	14.00725341	13	0.928090584	22	0.636363636	9.65904E-05	8.918202641	9
13576328	181.1234075	C11H18O2	O2	CHO	11	18	2	0	0	0	0	182.130684	181.1234034	0.022928558	0.022928558	181	180.9211635	0.078836472	3	0.181818182	1.636363636	1	14.01005229	13	0.927905173	24	0.75	4.03492E-05	3.72544854	4
