compound	reaction	type	A2O_abundance	AO_abundance
C00155	R01286	NA	0.4779874213836478	0.3979591836734694
C02291	R01286	NA	0.4779874213836478	0.3979591836734694
C00002	R01280	NA	3.1635220125786163	2.7142857142857144
C00010	R01280	NA	3.1635220125786163	2.7142857142857144
C00013	R01280	NA	3.1635220125786163	2.7142857142857144
C00020	R01280	NA	3.1635220125786163	2.7142857142857144
C00154	R01280	NA	3.1635220125786163	2.7142857142857144
C00249	R01280	NA	3.1635220125786163	2.7142857142857144
C00001	R01283	NA	0.012578616352201259	0.0
C00014	R01283	NA	0.012578616352201259	0.0
C00109	R01283	NA	0.012578616352201259	0.0
C00155	R01283	NA	0.012578616352201259	0.0
C00283	R01283	NA	0.012578616352201259	0.0
C00013	R00289	NA	0.5157232704402516	0.45918367346938777
C00029	R00289	NA	0.5157232704402516	0.45918367346938777
C00075	R00289	NA	0.5157232704402516	0.45918367346938777
C00103	R00289	NA	0.5157232704402516	0.45918367346938777
C00003	R00623	NA	1.2541928721174007	1.3758503401360545
C00004	R00623	NA	1.2541928721174007	1.3758503401360545
C00071	R00623	NA	1.2541928721174007	1.3758503401360545
C00080	R00623	NA	1.2541928721174007	1.3758503401360545
C00226	R00623	NA	1.2541928721174007	1.3758503401360545
C00001	R02394	NA	0.34591194968553457	0.29591836734693877
C00007	R02394	NA	0.34591194968553457	0.29591836734693877
C00486	R02394	NA	0.34591194968553457	0.29591836734693877
C00500	R02394	NA	0.34591194968553457	0.29591836734693877
C00005	R02393	NA	0.031446540880503145	0.02040816326530612
C00006	R02393	NA	0.031446540880503145	0.02040816326530612
C00080	R02393	NA	0.031446540880503145	0.02040816326530612
C00486	R02393	NA	0.031446540880503145	0.02040816326530612
C00500	R02393	NA	0.031446540880503145	0.02040816326530612
C00003	R02391	NA	0.031446540880503145	0.02040816326530612
C00004	R02391	NA	0.031446540880503145	0.02040816326530612
C00080	R02391	NA	0.031446540880503145	0.02040816326530612
C00486	R02391	NA	0.031446540880503145	0.02040816326530612
C00500	R02391	NA	0.031446540880503145	0.02040816326530612
C06028	R09283	NA	0.018867924528301886	0.04081632653061224
C18323	R09283	NA	0.018867924528301886	0.04081632653061224
C00001	R00880	NA	0.0880503144654088	0.1326530612244898
C00003	R00880	NA	0.0880503144654088	0.1326530612244898
C00004	R00880	NA	0.0880503144654088	0.1326530612244898
C00080	R00880	NA	0.0880503144654088	0.1326530612244898
C00096	R00880	NA	0.0880503144654088	0.1326530612244898
C00976	R00880	NA	0.0880503144654088	0.1326530612244898
C00033	R00897	NA	0.8490566037735849	0.8367346938775511
C00097	R00897	NA	0.8490566037735849	0.8367346938775511
C00283	R00897	NA	0.8490566037735849	0.8367346938775511
C00979	R00897	NA	0.8490566037735849	0.8367346938775511
C00013	R00885	NA	0.9958071278825996	0.8911564625850341
C00044	R00885	NA	0.9958071278825996	0.8911564625850341
C00096	R00885	NA	0.9958071278825996	0.8911564625850341
C00636	R00885	NA	0.9958071278825996	0.8911564625850341
C00001	R05618	NA	0.006289308176100629	0.01020408163265306
C01389	R05618	NA	0.006289308176100629	0.01020408163265306
C02139	R05618	NA	0.006289308176100629	0.01020408163265306
C05306	R05618	NA	0.006289308176100629	0.01020408163265306
C00028	R05619	NA	0.018867924528301886	0.02040816326530612
C00030	R05619	NA	0.018867924528301886	0.02040816326530612
C09811	R05619	NA	0.018867924528301886	0.02040816326530612
C09823	R05619	NA	0.018867924528301886	0.02040816326530612
C00001	R00888	NA	0.6477987421383647	0.6224489795918368
C00096	R00888	NA	0.6477987421383647	0.6224489795918368
C01222	R00888	NA	0.6477987421383647	0.6224489795918368
C00011	R05617	NA	0.5220125786163522	0.37755102040816324
C00013	R05617	NA	0.5220125786163522	0.37755102040816324
C03657	R05617	NA	0.5220125786163522	0.37755102040816324
C04146	R05617	NA	0.5220125786163522	0.37755102040816324
C05818	R05617	NA	0.5220125786163522	0.37755102040816324
C00019	R05614	NA	0.9874213836477987	0.8877551020408163
C00021	R05614	NA	0.9874213836477987	0.8877551020408163
C05815	R05614	NA	0.9874213836477987	0.8877551020408163
C17569	R05614	NA	0.9874213836477987	0.8877551020408163
C00013	R05615	NA	0.8553459119496856	0.7857142857142857
C00156	R05615	NA	0.8553459119496856	0.7857142857142857
C04146	R05615	NA	0.8553459119496856	0.7857142857142857
C05809	R05615	NA	0.8553459119496856	0.7857142857142857
C19975	R09837	NA	1.251572327044025	1.0816326530612246
C20062	R09837	NA	1.251572327044025	1.0816326530612246
C00001	R02020	NA	0.006289308176100629	0.01020408163265306
C00044	R02020	NA	0.006289308176100629	0.01020408163265306
C00286	R02020	NA	0.006289308176100629	0.01020408163265306
C00342	R02020	NA	0.006289308176100629	0.01020408163265306
C00343	R02020	NA	0.006289308176100629	0.01020408163265306
C00053	R02021	NA	0.44025157232704404	0.41836734693877553
C00054	R02021	NA	0.44025157232704404	0.41836734693877553
C00094	R02021	NA	0.44025157232704404	0.41836734693877553
C00342	R02021	NA	0.44025157232704404	0.41836734693877553
C00343	R02021	NA	0.44025157232704404	0.41836734693877553
C00001	R02022	NA	0.006289308176100629	0.01020408163265306
C00063	R02022	NA	0.006289308176100629	0.01020408163265306
C00342	R02022	NA	0.006289308176100629	0.01020408163265306
C00343	R02022	NA	0.006289308176100629	0.01020408163265306
C00458	R02022	NA	0.006289308176100629	0.01020408163265306
C00001	R02023	NA	0.006289308176100629	0.01020408163265306
C00075	R02023	NA	0.006289308176100629	0.01020408163265306
C00342	R02023	NA	0.006289308176100629	0.01020408163265306
C00343	R02023	NA	0.006289308176100629	0.01020408163265306
C00460	R02023	NA	0.006289308176100629	0.01020408163265306
C00001	R02024	NA	1.0345911949685536	0.9744897959183674
C00112	R02024	NA	1.0345911949685536	0.9744897959183674
C00342	R02024	NA	1.0345911949685536	0.9744897959183674
C00343	R02024	NA	1.0345911949685536	0.9744897959183674
C00705	R02024	NA	1.0345911949685536	0.9744897959183674
C00001	R02025	NA	0.2641509433962264	0.2755102040816326
C00073	R02025	NA	0.2641509433962264	0.2755102040816326
C00342	R02025	NA	0.2641509433962264	0.2755102040816326
C00343	R02025	NA	0.2641509433962264	0.2755102040816326
C02989	R02025	NA	0.2641509433962264	0.2755102040816326
C00001	R02027	NA	0.27044025157232704	0.35714285714285715
C00093	R02027	NA	0.27044025157232704	0.35714285714285715
C00344	R02027	NA	0.27044025157232704	0.35714285714285715
C00641	R02027	NA	0.27044025157232704	0.35714285714285715
C00001	R02029	NA	0.4088050314465409	0.3673469387755102
C00009	R02029	NA	0.4088050314465409	0.3673469387755102
C00344	R02029	NA	0.4088050314465409	0.3673469387755102
C03892	R02029	NA	0.4088050314465409	0.3673469387755102
C00002	R10769	NA	0.11320754716981132	0.1326530612244898
C00010	R10769	NA	0.11320754716981132	0.1326530612244898
C00013	R10769	NA	0.11320754716981132	0.1326530612244898
C00020	R10769	NA	0.11320754716981132	0.1326530612244898
C20199	R10769	NA	0.11320754716981132	0.1326530612244898
C20838	R10769	NA	0.11320754716981132	0.1326530612244898
C20835	R10764	NA	0.08176100628930817	0.08163265306122448
C20836	R10764	NA	0.08176100628930817	0.08163265306122448
C00001	R09068	NA	0.006289308176100629	0.01020408163265306
C01389	R09068	NA	0.006289308176100629	0.01020408163265306
C05307	R09068	NA	0.006289308176100629	0.01020408163265306
C16541	R09068	NA	0.006289308176100629	0.01020408163265306
C00001	R09060	NA	0.025157232704402517	0.04081632653061224
C00002	R09060	NA	0.025157232704402517	0.04081632653061224
C00008	R09060	NA	0.025157232704402517	0.04081632653061224
C00009	R09060	NA	0.025157232704402517	0.04081632653061224
C00080	R09060	NA	0.025157232704402517	0.04081632653061224
C00138	R09060	NA	0.025157232704402517	0.04081632653061224
C00139	R09060	NA	0.025157232704402517	0.04081632653061224
C18153	R09060	NA	0.025157232704402517	0.04081632653061224
C18154	R09060	NA	0.025157232704402517	0.04081632653061224
C00001	R00084	NA	0.5031446540880503	0.4489795918367347
C00014	R00084	NA	0.5031446540880503	0.4489795918367347
C00931	R00084	NA	0.5031446540880503	0.4489795918367347
C01024	R00084	NA	0.5031446540880503	0.4489795918367347
C00001	R00086	NA	0.14465408805031446	0.22448979591836735
C00002	R00086	NA	0.14465408805031446	0.22448979591836735
C00008	R00086	NA	0.14465408805031446	0.22448979591836735
C00009	R00086	NA	0.14465408805031446	0.22448979591836735
C00001	R00087	NA	0.13836477987421383	0.19387755102040816
C00002	R00087	NA	0.13836477987421383	0.19387755102040816
C00013	R00087	NA	0.13836477987421383	0.19387755102040816
C00020	R00087	NA	0.13836477987421383	0.19387755102040816
C00002	R00894	NA	0.6194968553459119	0.5561224489795918
C00008	R00894	NA	0.6194968553459119	0.5561224489795918
C00009	R00894	NA	0.6194968553459119	0.5561224489795918
C00025	R00894	NA	0.6194968553459119	0.5561224489795918
C00097	R00894	NA	0.6194968553459119	0.5561224489795918
C00669	R00894	NA	0.6194968553459119	0.5561224489795918
C00007	R00893	NA	0.031446540880503145	0.05102040816326531
C00097	R00893	NA	0.031446540880503145	0.05102040816326531
C00606	R00893	NA	0.031446540880503145	0.05102040816326531
C17210	R08620	NA	0.6666666666666666	0.5408163265306123
C17212	R08620	NA	0.6666666666666666	0.5408163265306123
C04751	R07405	NA	0.8113207547169812	0.826530612244898
C15667	R07405	NA	0.8113207547169812	0.826530612244898
C00011	R03470	NA	0.5220125786163522	0.5510204081632653
C01278	R03470	NA	0.5220125786163522	0.5510204081632653
C03586	R03470	NA	0.5220125786163522	0.5510204081632653
C00011	R02948	NA	0.05660377358490566	0.1326530612244898
C00810	R02948	NA	0.05660377358490566	0.1326530612244898
C06010	R02948	NA	0.05660377358490566	0.1326530612244898
C00339	R04311	NA	0.39622641509433965	0.3163265306122449
C03129	R04311	NA	0.39622641509433965	0.3163265306122449
C03372	R04311	NA	0.39622641509433965	0.3163265306122449
C03715	R04311	NA	0.39622641509433965	0.3163265306122449
C00019	R03472	NA	0.3081761006289308	0.3673469387755102
C00058	R03472	NA	0.3081761006289308	0.3673469387755102
C00073	R03472	NA	0.3081761006289308	0.3673469387755102
C00237	R03472	NA	0.3081761006289308	0.3673469387755102
C03373	R03472	NA	0.3081761006289308	0.3673469387755102
C04556	R03472	NA	0.3081761006289308	0.3673469387755102
C05198	R03472	NA	0.3081761006289308	0.3673469387755102
C00002	R11143	NA	0.3522012578616352	0.2857142857142857
C00013	R11143	NA	0.3522012578616352	0.2857142857142857
C00020	R11143	NA	0.3522012578616352	0.2857142857142857
C16237	R11143	NA	0.3522012578616352	0.2857142857142857
C16240	R11143	NA	0.3522012578616352	0.2857142857142857
C16241	R11143	NA	0.3522012578616352	0.2857142857142857
C00007	R04258	NA	0.012578616352201259	0.0
C02375	R04258	NA	0.012578616352201259	0.0
C03585	R04258	NA	0.012578616352201259	0.0
C00010	R04254	NA	0.5157232704402516	0.5918367346938775
C03561	R04254	NA	0.5157232704402516	0.5918367346938775
C06143	R04254	NA	0.5157232704402516	0.5918367346938775
C00001	R08082	NA	0.006289308176100629	0.0
C00007	R08082	NA	0.006289308176100629	0.0
C00011	R08082	NA	0.006289308176100629	0.0
C00026	R08082	NA	0.006289308176100629	0.0
C00042	R08082	NA	0.006289308176100629	0.0
C09826	R08082	NA	0.006289308176100629	0.0
C10044	R08082	NA	0.006289308176100629	0.0
C00001	R07509	NA	0.012578616352201259	0.0
C00007	R07509	NA	0.012578616352201259	0.0
C00080	R07509	NA	0.012578616352201259	0.0
C00996	R07509	NA	0.012578616352201259	0.0
C00999	R07509	NA	0.012578616352201259	0.0
C05108	R07509	NA	0.012578616352201259	0.0
C15808	R07509	NA	0.012578616352201259	0.0
C00001	R08087	NA	0.36163522012578614	0.2857142857142857
C00003	R08087	NA	0.36163522012578614	0.2857142857142857
C00004	R08087	NA	0.36163522012578614	0.2857142857142857
C00080	R08087	NA	0.36163522012578614	0.2857142857142857
C09848	R08087	NA	0.36163522012578614	0.2857142857142857
C16462	R08087	NA	0.36163522012578614	0.2857142857142857
C00001	R07505	NA	0.06289308176100629	0.061224489795918366
C00007	R07505	NA	0.06289308176100629	0.061224489795918366
C00080	R07505	NA	0.06289308176100629	0.061224489795918366
C00996	R07505	NA	0.06289308176100629	0.061224489795918366
C00999	R07505	NA	0.06289308176100629	0.061224489795918366
C15777	R07505	NA	0.06289308176100629	0.061224489795918366
C15778	R07505	NA	0.06289308176100629	0.061224489795918366
C17214	R08624	NA	0.6666666666666666	0.5408163265306123
C17215	R08624	NA	0.6666666666666666	0.5408163265306123
C00002	R03613	NA	0.006289308176100629	0.02040816326530612
C00013	R03613	NA	0.006289308176100629	0.02040816326530612
C00014	R03613	NA	0.006289308176100629	0.02040816326530612
C00020	R03613	NA	0.006289308176100629	0.02040816326530612
C00080	R03613	NA	0.006289308176100629	0.02040816326530612
C01573	R03613	NA	0.006289308176100629	0.02040816326530612
C02872	R03613	NA	0.006289308176100629	0.02040816326530612
C00019	R04762	NA	0.006289308176100629	0.0
C00021	R04762	NA	0.006289308176100629	0.0
C05298	R04762	NA	0.006289308176100629	0.0
C05299	R04762	NA	0.006289308176100629	0.0
C00005	R08558	NA	0.012578616352201259	0.0
C00006	R08558	NA	0.012578616352201259	0.0
C00080	R08558	NA	0.012578616352201259	0.0
C00114	R08558	NA	0.012578616352201259	0.0
C00576	R08558	NA	0.012578616352201259	0.0
C00615	R08559	NA	0.006289308176100629	0.0
C02713	R08559	NA	0.006289308176100629	0.0
C04261	R08559	NA	0.006289308176100629	0.0
C16698	R08559	NA	0.006289308176100629	0.0
C00016	R08553	NA	0.025157232704402517	0.04081632653061224
C00020	R08553	NA	0.025157232704402517	0.04081632653061224
C00094	R08553	NA	0.025157232704402517	0.04081632653061224
C00224	R08553	NA	0.025157232704402517	0.04081632653061224
C01352	R08553	NA	0.025157232704402517	0.04081632653061224
C00003	R08557	NA	0.012578616352201259	0.0
C00004	R08557	NA	0.012578616352201259	0.0
C00080	R08557	NA	0.012578616352201259	0.0
C00114	R08557	NA	0.012578616352201259	0.0
C00576	R08557	NA	0.012578616352201259	0.0
C00001	R08555	NA	0.3710691823899371	0.2857142857142857
C00256	R08555	NA	0.3710691823899371	0.2857142857142857
C00357	R08555	NA	0.3710691823899371	0.2857142857142857
C16698	R08555	NA	0.3710691823899371	0.2857142857142857
C00019	R06675	NA	0.012578616352201259	0.030612244897959183
C00021	R06675	NA	0.012578616352201259	0.030612244897959183
C12415	R06675	NA	0.012578616352201259	0.030612244897959183
C12416	R06675	NA	0.012578616352201259	0.030612244897959183
C00010	R02569	NA	1.2767295597484276	1.0918367346938775
C00024	R02569	NA	1.2767295597484276	1.0918367346938775
C15973	R02569	NA	1.2767295597484276	1.0918367346938775
C16255	R02569	NA	1.2767295597484276	1.0918367346938775
C00111	R02568	NA	0.839622641509434	0.8877551020408163
C00577	R02568	NA	0.839622641509434	0.8877551020408163
C01094	R02568	NA	0.839622641509434	0.8877551020408163
C00001	R02565	NA	0.389937106918239	0.32653061224489793
C00003	R02565	NA	0.389937106918239	0.32653061224489793
C00004	R02565	NA	0.389937106918239	0.32653061224489793
C00080	R02565	NA	0.389937106918239	0.32653061224489793
C00576	R02565	NA	0.389937106918239	0.32653061224489793
C00719	R02565	NA	0.389937106918239	0.32653061224489793
C00001	R02566	NA	0.389937106918239	0.32653061224489793
C00005	R02566	NA	0.389937106918239	0.32653061224489793
C00006	R02566	NA	0.389937106918239	0.32653061224489793
C00080	R02566	NA	0.389937106918239	0.32653061224489793
C00576	R02566	NA	0.389937106918239	0.32653061224489793
C00719	R02566	NA	0.389937106918239	0.32653061224489793
C00003	R00709	NA	0.27044025157232704	0.2653061224489796
C00004	R00709	NA	0.27044025157232704	0.2653061224489796
C00011	R00709	NA	0.27044025157232704	0.2653061224489796
C00026	R00709	NA	0.27044025157232704	0.2653061224489796
C00080	R00709	NA	0.27044025157232704	0.2653061224489796
C00311	R00709	NA	0.27044025157232704	0.2653061224489796
C00001	R00708	NA	0.6918238993710691	0.6020408163265306
C00005	R00708	NA	0.6918238993710691	0.6020408163265306
C00006	R00708	NA	0.6918238993710691	0.6020408163265306
C00025	R00708	NA	0.6918238993710691	0.6020408163265306
C00080	R00708	NA	0.6918238993710691	0.6020408163265306
C03912	R00708	NA	0.6918238993710691	0.6020408163265306
C00001	R00707	NA	0.6918238993710691	0.6020408163265306
C00003	R00707	NA	0.6918238993710691	0.6020408163265306
C00004	R00707	NA	0.6918238993710691	0.6020408163265306
C00025	R00707	NA	0.6918238993710691	0.6020408163265306
C00080	R00707	NA	0.6918238993710691	0.6020408163265306
C03912	R00707	NA	0.6918238993710691	0.6020408163265306
C00003	R09223	NA	0.025157232704402517	0.04081632653061224
C00004	R09223	NA	0.025157232704402517	0.04081632653061224
C00080	R09223	NA	0.025157232704402517	0.04081632653061224
C01327	R09223	NA	0.025157232704402517	0.04081632653061224
C18305	R09223	NA	0.025157232704402517	0.04081632653061224
C18306	R09223	NA	0.025157232704402517	0.04081632653061224
C00003	R00705	NA	0.3836477987421384	0.3673469387755102
C00004	R00705	NA	0.3836477987421384	0.3673469387755102
C00010	R00705	NA	0.3836477987421384	0.3673469387755102
C00011	R00705	NA	0.3836477987421384	0.3673469387755102
C00024	R00705	NA	0.3836477987421384	0.3673469387755102
C00080	R00705	NA	0.3836477987421384	0.3673469387755102
C00222	R00705	NA	0.3836477987421384	0.3673469387755102
C00003	R00704	NA	0.1069182389937107	0.07142857142857142
C00004	R00704	NA	0.1069182389937107	0.07142857142857142
C00022	R00704	NA	0.1069182389937107	0.07142857142857142
C00080	R00704	NA	0.1069182389937107	0.07142857142857142
C00256	R00704	NA	0.1069182389937107	0.07142857142857142
C00003	R00703	NA	0.11949685534591195	0.061224489795918366
C00004	R00703	NA	0.11949685534591195	0.061224489795918366
C00022	R00703	NA	0.11949685534591195	0.061224489795918366
C00080	R00703	NA	0.11949685534591195	0.061224489795918366
C00186	R00703	NA	0.11949685534591195	0.061224489795918366
C00013	R00702	NA	0.16981132075471697	0.17346938775510204
C00448	R00702	NA	0.16981132075471697	0.17346938775510204
C03428	R00702	NA	0.16981132075471697	0.17346938775510204
C00001	R10039	NA	0.9056603773584906	0.7857142857142857
C00221	R10039	NA	0.9056603773584906	0.7857142857142857
C08334	R10039	NA	0.9056603773584906	0.7857142857142857
C18796	R10039	NA	0.9056603773584906	0.7857142857142857
C04112	R09229	NA	0.05660377358490566	0.030612244897959183
C04558	R09229	NA	0.05660377358490566	0.030612244897959183
C00010	R07815	NA	0.012578616352201259	0.0
C00024	R07815	NA	0.012578616352201259	0.0
C00001	R10747	NA	0.22012578616352202	0.24489795918367346
C00010	R10747	NA	0.22012578616352202	0.24489795918367346
